timestamp,Spotmarket_(EUR/kWh),Inflexible_Demand_(kWh),PV_energy_production_kWh,ev_at_home_binary,distance_driven,ev_home_availability,weekday,Allowed_WM_summer,Allowed_dryer,feed_in_tariff,Total_Demand,Dishwasher_Start,Dishwasher_On,Washing_Machine_Start,Washing_Machine_On,Dryer_Start,Dryer_On,EV_SOC,EV_Charging,EV_On,Unmet,EV_V2G,EV_V2H,PV2G,PV2H,Demand_Level,Penalty,Electricity_Cost,Total_Price,Revenue,Net_Price
2023-08-01 00:00:00,0.07165,0.0762600150588859,0.0,1,0.0,1.0,1,0,0,0.05732000000000001,4.247275910691564,-0.0,-0.0,0.0,0.0,0.0,0.0,20.0,4.171015895632678,1.0,4.247275910691564,0.0,0.0,0.0,0.0,0.0,0.0,0.3043173190010506,0.3043173190010506,0.0,0.3043173190010506
2023-08-01 01:00:00,0.0691,0.07789126899847611,0.0,1,0.0,1.0,1,0,0,0.055279999999999996,4.247275910691563,-0.0,-0.0,0.0,0.0,0.0,0.0,24.171015895632678,4.169384641693087,1.0,4.247275910691563,0.0,0.0,0.0,0.0,0.0,0.0,0.293486765428787,0.293486765428787,0.0,0.293486765428787
2023-08-01 02:00:00,0.06681999999999999,0.07722989428938959,0.0,1,0.0,1.0,1,0,0,0.053456,8.495551821383124,-0.0,-0.0,0.0,0.0,0.0,0.0,28.340400537325856,8.418321927093734,1.0,8.495551821383124,0.0,0.0,0.0,0.0,1.0,0.012744827732074682,0.5676727727048203,0.5804176004368949,0.0,0.5804176004368949
2023-08-01 03:00:00,0.06406,0.0770585939680447,0.0,1,0.0,1.0,1,0,0,0.05124800000000001,8.49555182138313,-0.0,-0.0,0.0,0.0,0.0,0.0,36.75872246441959,8.418493227415084,1.0,8.49555182138313,0.0,0.0,0.0,0.0,1.0,0.012744827732074682,0.5442250496778033,0.5569698774098779,0.0,0.5569698774098779
2023-08-01 04:00:00,0.06406999999999999,0.07624110956539629,0.0,1,0.0,1.0,1,0,0,0.051255999999999996,8.49555182138313,-0.0,-0.0,0.0,0.0,0.0,0.0,45.177215691834675,8.419310711817733,1.0,8.49555182138313,0.0,0.0,0.0,0.0,1.0,0.012744827732074682,0.544310005196017,0.5570548329280917,0.0,0.5570548329280917
2023-08-01 05:00:00,0.06901,0.0785342885160679,0.00726,1,0.0,1.0,1,0,0,0.05520800000000001,4.254535910691563,-0.0,-0.0,0.0,0.0,0.0,0.0,53.596526403652405,4.1760016221754945,1.0,4.247275910691562,0.0,0.0,0.0,0.00726,0.0,0.0,0.29310451059682474,0.29310451059682474,0.0,0.29310451059682474
2023-08-01 06:00:00,0.07984999999999999,0.1013869813114166,0.12417,1,0.0,1.0,1,0,0,0.06387999999999999,0.1013869813114166,-0.0,-0.0,0.0,0.0,0.0,0.0,57.7725280258279,0.0,-0.0,0.0,0.0,0.0,0.022783018688585344,0.10138698131141466,0.0,0.0,0.0,0.0,0.0014553792338268315,-0.0014553792338268315
2023-08-01 07:00:00,0.0887,0.80926776058667,0.13653,1,5.551724137931035,0.25,1,0,0,0.07096000000000001,0.80926776058667,-0.0,-0.0,0.0,0.0,0.0,0.0,57.77252802582798,0.0,-0.0,0.336368880293335,0.0,0.336368880293335,0.0,0.13653,0.0,0.0,0.029835919682018815,0.029835919682018815,0.0,0.029835919682018815
2023-08-01 08:00:00,0.08911,0.4669771769488976,0.19863,0,0.0,0.0,1,0,0,0.071288,0.4669771769488976,-0.0,-0.0,0.0,0.0,0.0,0.0,56.325814317948435,0.0,0.0,0.26834717694889765,0.0,0.0,0.0,0.19863,0.0,0.0,0.023912416937916268,0.023912416937916268,0.0,0.023912416937916268
2023-08-01 09:00:00,0.08754,0.11023649724557441,0.3773999999999999,0,0.0,0.0,1,0,0,0.07003200000000001,0.11023649724557441,-0.0,0.0,0.0,0.0,0.0,0.0,56.325814317948435,0.0,0.0,0.0,0.0,0.0,0.26716350275442546,0.11023649724557444,0.0,0.0,0.0,0.0,0.018709994424897926,-0.018709994424897926
